,component_1_scaled,component_2_scaled,cluster_group,component_1,component_2,latitude,longitude,Sales Amount (Actual),Distributors,Off premise,On premise,Others,No_
2092,-0.1046538081950189,-0.28567166629330387,1,-86213.21572531997,-1.393851710163599,40.7946,-73.403,1616.0,0,0,1,0,2BLA
2093,-0.05780716488501023,-0.5209872777003288,1,-47621.215726937444,-2.542005713827078,40.982,-72.3067,40208.0,0,0,1,0,2BPSM
2094,-0.10598909290750566,-0.22680564771050465,1,-87313.21572491694,-1.1066321138459365,40.7934,-73.6888,516.0,0,0,1,0,2CAF
2095,-0.08896299892237883,-0.2877644498687852,1,-73287.21572533759,-1.4040628382167815,40.8676,-73.4102,14542.0,0,0,1,0,2CBA
2096,-0.0801962478339035,-0.2658778171647836,1,-66065.21572518013,-1.2972733871661009,40.866,-73.5272,21764.0,0,0,1,0,2CGT
2097,-0.05486236439365732,-0.2628816251043105,1,-45195.30572511564,-1.282654340476391,40.7557,-73.5723,42633.91,0,0,1,0,2CIT
2098,-0.080803195432344,-0.4593024681825504,1,-66565.21572652557,-2.2410326479536335,40.9495,-72.5815,21264.0,0,0,1,0,2CMF
2099,-0.08525334734947826,-0.26986767358471303,1,-70231.22572520045,-1.316740729749933,40.8146,-73.5024,17597.989999999998,0,0,1,0,2CTRL
2100,-0.10531902276173921,-0.3552390385141172,1,-86761.21572583033,-1.7332854454014892,40.9457,-73.0611,1068.0,0,0,1,0,2DANF
2101,-0.10510052162818471,-0.5097678181492021,1,-86581.21572689808,-2.487263627972497,40.982,-72.3067,1248.0,0,0,1,0,2DIVI
2102,-0.10633141135472916,-0.5356144040982016,1,-87595.21572707874,-2.6133745177725185,40.993,-72.179,234.0,0,0,1,0,2EASTH
2103,-0.09810484362700027,-0.4679192535173619,1,-80818.21572658184,-2.283075742849535,40.8726,-72.5202,7011.0,0,0,1,0,2EDGE
2104,-0.08302705142732962,-0.4897931964543344,1,-68397.21572675936,-2.389803277877165,41.0555,-72.429,19432.0,0,0,1,0,2FORK
2105,-0.06399679219740356,-0.29284039406828044,1,-52720.195725336554,-1.428829429860131,40.7934,-73.4151,35109.020000000004,0,0,1,0,2HAR
2106,-0.10230370710018909,-0.28459961772127795,1,-84277.21572532649,-1.3886209613291571,40.8676,-73.4102,3552.0,0,0,1,0,2HEAD
2107,-0.08783893197497869,-0.506345768623923,1,-72361.21572689203,-2.470566733789867,41.1264,-72.3419,15468.0,0,0,1,0,2HELL
2108,-0.09571953957133837,-0.44136983962480764,1,-78853.21572640938,-2.153535608757331,40.9262,-72.652,8976.0,0,0,1,0,2INDI
2109,-0.05325968284723862,-0.24067938244106987,1,-43875.0257249564,-1.1743249625329317,40.7294,-73.6828,43954.18999999998,0,0,1,0,2JDIT
2110,-0.07236419604436614,-0.23168687768515075,1,-59613.215724903006,-1.1304486541285026,40.6976,-73.7049,28216.0,0,0,1,0,2KING
2111,-0.09058032004463756,-0.2873807708457269,1,-74619.55572533623,-1.4021907881483138,40.8676,-73.4102,13209.66,0,0,1,0,2KOR
2112,-0.10622216078472856,-0.2375928884951751,1,-87505.21572495722,-1.15926531408856,40.6362,-73.6375,324.0,0,0,1,0,2LABO4
2113,-0.10624643868974089,-0.37057051757214227,1,-87525.21572589639,-1.8080909330497632,40.7609,-72.9871,304.0,0,0,1,0,2LAMP
2114,-0.036571282366552,-0.36689024978945806,1,-30127.215725812504,-1.7901341380714066,40.7459,-73.0859,57702.0,0,0,1,0,2LAT
2115,-0.09469739126169191,-0.34419682379404776,1,-78011.17572573776,-1.6794081740876443,40.9068,-73.1277,9818.04,0,0,1,0,2LESS
2116,-0.10517335533978808,-0.5096474728160735,1,-86641.21572688695,-2.4866764379631827,40.9339,-72.3077,1188.0,0,0,1,0,2LVEB
2117,-0.10121605700884269,-0.5368279257241885,1,-83381.215727083,-2.6192955431778366,40.993,-72.179,4448.0,0,0,1,0,2MAI
2118,-0.09732673680850566,-0.5377505938043171,1,-80177.21572708625,-2.6237974334005805,40.993,-72.179,7652.0,0,0,1,0,2MAID
2119,-0.07995346879594081,-0.3593804234933042,1,-65865.21572580638,-1.7534921274662023,40.7964,-73.0718,21964.0,0,0,1,0,2MAMAL
2120,-0.10494999862263621,-0.33543653751002095,1,-86457.21572562918,-1.6366649080964815,40.6443,-73.1613,1372.0,0,0,1,0,2MER
2121,-0.06132702394241074,-0.31199588648725246,1,-50520.85572544477,-1.5222930771782262,40.6957,-73.3257,37308.36,0,0,1,0,2MOLT
2122,-0.08089824342500185,-0.34109147093953274,1,-66643.51572569998,-1.6642565090902375,40.8813,-73.1591,21185.7,0,0,1,0,2MOS
2123,-0.100779054737744,-0.3706204168054423,1,-83021.21572593179,-1.8083344018283563,40.9436,-72.9913,4808.0,0,0,1,0,2ORTO
2124,-0.09126545463299601,-0.5391885190200169,1,-75183.9657270913,-2.630813370777207,40.993,-72.179,12645.25,0,0,1,0,2PAL
2125,-0.10606192662090815,-0.4400838548362589,1,-87373.21572638792,-2.1472610204510385,40.8295,-72.6473,456.0,0,0,1,0,2PAT
2126,-0.10581914758051145,-0.2396508752903616,1,-87173.21572500905,-1.1693066613848637,40.8125,-73.6261,656.0,0,0,1,0,2PEDD
2127,-0.1047994756184025,-0.3001743500934711,1,-86333.21572544341,-1.464613332690316,40.9051,-73.3309,1496.0,0,0,1,0,2PINT
2128,-0.10553752389597494,-0.28383245549735087,1,-86941.2157253238,-1.3848778166495732,40.8676,-73.4102,888.0,0,0,1,0,2PROH
2129,-0.10626586101366255,-0.46598320560765377,1,-87541.21572657504,-2.273629360837205,40.8726,-72.5202,288.0,0,0,1,0,2RUM
2130,-0.052793777734091364,-0.3676996651767774,1,-43491.215725874055,-1.7940834447579486,40.9457,-73.0611,44338.0,0,0,1,0,2RUVO
2131,-0.08652469620260528,-0.26956606997661037,1,-71278.55572519937,-1.3152691427689762,40.8146,-73.5024,16550.66,0,0,1,0,2SAGA
2132,-0.10542584553816252,-0.28385894908766657,1,-86849.2157253239,-1.3850070844087776,40.8676,-73.4102,980.0,0,0,1,0,2SAL
2133,-0.0995845818686264,-0.5372149625218455,1,-82037.21572708436,-2.6211839765296996,40.993,-72.179,5792.0,0,0,1,0,2SERA
2134,-0.10595024826351833,-0.4885061766287246,1,-87281.21572673615,-2.3835236394089283,40.9043,-72.4103,548.0,0,0,1,0,2SPH
2135,-0.10402015490429012,-0.3244572112212212,1,-85691.2157255984,-1.5830944825703626,40.8542,-73.2138,2138.0,0,0,1,0,2SSIP
2136,-0.10572806902580868,-0.4401630562726127,1,-87098.1857263882,-2.147647460796844,40.8295,-72.6473,731.03,0,0,1,0,2STARR
2137,-0.03749809134696686,-0.3713282791417152,1,-30890.71572588678,-1.8117882099738283,40.9457,-73.0611,56938.5,0,0,1,0,2TFS
2138,-0.10604978766919938,-0.4660344649454388,1,-87363.21572657523,-2.2738794658495802,40.8726,-72.5202,466.0,0,0,1,0,2TINN
2139,-0.1059235425694411,-0.5094695050028653,1,-87259.21572688632,-2.485808095841568,40.9339,-72.3077,570.0,0,0,1,0,2TRH
2140,-0.10587498675938659,-0.23678773897521943,1,-87219.21572498341,-1.1553368214596293,40.7845,-73.6403,610.0,0,0,1,0,2TWEN
2141,-0.10661546282712249,-0.19433440298427615,1,-87829.21572467947,-0.9481981305949515,40.7229,-73.8473,0.0,0,0,1,0,2AGED
2142,-0.09760836049030713,-0.1612105167156663,1,-80409.2157245184,-0.7865797729823941,41.0629,-74.0159,7420.0,0,0,1,0,2BIN41
2143,-0.10406142733985531,-0.19484004379594544,1,-85725.21572476003,-0.9506652576965595,41.0897,-73.844,2104.0,0,0,1,0,2BLUEH
2144,-0.10541127879509903,-0.1956491552590815,1,-86837.21572471419,-0.9546130814735498,40.8465,-73.84100000000002,992.0,0,0,1,0,2CASDE
2145,-0.0938355742286306,-0.180445679400609,1,-77301.2157245822,-0.8804321481638904,40.7608,-73.9295,10528.0,0,0,1,0,2CAVO
2146,-0.09592658153332867,-0.17895956531127233,1,-79023.77572457018,-0.8731810872106023,40.7446,-73.9345,8805.439999999999,0,0,1,0,2DAGIA
2147,-0.1054938236682616,-0.19005553845217732,1,-86905.21572471154,-0.9273206570848523,41.0118,-73.8665,924.0,0,0,1,0,2DALE
2148,-0.10386898853499782,-0.22092812520786084,1,-85566.68572491343,-1.077954454286154,40.9719,-73.7181,2262.5299999999997,0,0,1,0,2DEN
2149,-0.0021424469934277126,-0.21901840532985867,1,-1764.9357248448428,-1.068636532238002,41.0897,-73.844,86064.28000000001,0,0,1,0,2FINA
2150,-0.10479462003677582,-0.19676721734429556,1,-86329.21572474136,-0.9600683398467924,40.9391,-73.8353,1500.0,0,0,1,0,2GPI
2151,-0.07852601301964002,-0.20128341822265955,1,-64689.28572475715,-0.9821038269478719,40.9656,-73.8434,23139.93,0,0,1,0,2IORI
2152,-0.04381896500819209,-0.19249240983403984,1,-36097.81572469638,-0.9392106613934015,41.0914,-73.9252,51731.4,0,0,1,0,2LATUS
2153,-0.10483596530711972,-0.20219378036226937,1,-86363.27572478204,-0.9865456739172543,40.955,-73.8086,1465.94,0,0,1,0,2LEE
2154,-0.09579081949516585,-0.20612409478818983,1,-78911.93572480994,-1.0057224986795157,40.9927,-73.7995,8917.28,0,0,1,0,2MASS
2155,-0.10598909290731325,-0.19438274138919004,1,-87313.21572475843,-0.9484339837659364,41.0897,-73.844,516.0,0,0,1,0,2MINT
2156,-0.10617846055745951,-0.18989312122458918,1,-87469.21572471097,-0.9265281895175532,41.0118,-73.8665,360.0,0,0,1,0,2MOST
2157,-0.10211531056543874,-0.20299392540830247,1,-84122.01572474871,-0.9904497486729464,40.7851,-73.8096,3707.2,0,0,1,0,2NEO
2158,-0.10488202049062462,-0.19187101717632812,1,-86401.21572466602,-0.9361787568651264,40.7453,-73.8611,1428.0,0,0,1,0,2PARKS
2159,-0.10294100207632105,-0.21657928987960898,1,-84802.21572490169,-1.056735578651214,41.0592,-73.7395,3027.0,0,0,1,0,2PEG
2160,-0.10610806677805625,-0.5356673883990953,1,-87411.22572707893,-2.6136330392400855,40.993,-72.179,417.99,0,0,1,0,2RSN
2161,-0.10510052162585193,-0.2283760211028363,1,-86581.21572497634,-1.1142942935324915,41.0222,-73.6798,1248.0,0,0,1,0,2RYHIL
2162,-0.08459431150945183,-0.21135878377919093,1,-69688.31572482054,-1.0312636393076875,40.9166,-73.7877,18140.9,0,0,1,0,2SPAD
2163,-0.10603279313426056,-0.19992910254231697,1,-87349.21572473964,-0.9754958379525309,40.8261,-73.8196,480.0,0,0,1,0,2SPOTO
2164,-0.1008907330946273,-0.2508286342048188,1,-83113.21572516629,-1.2238452811257385,41.2042,-73.5732,4716.0,0,0,1,0,2STAR
2165,-0.0991961354038304,-0.2015509710277365,1,-81717.21572474533,-0.9834092729508112,40.8261,-73.8196,6112.0,0,0,1,0,2TOSCF
2166,-0.1017380319392575,-0.19749233539228672,1,-83811.21572474389,-0.9636063422128558,40.9391,-73.8353,4018.0,0,0,1,0,2UNDER
2167,-0.10324568976968987,-0.1913567058443466,1,-85053.2157247135,-0.9336693244844473,40.9878,-73.863,2776.0,0,0,1,0,2WES
2168,-0.1023425517455583,-0.1799478536920955,1,-84309.21572464566,-0.8780031525824299,41.0395,-73.9192,3520.0,0,0,1,0,2XAVRE
2169,-0.09971082696599745,-0.20519414673020056,1,-82141.21572480668,-1.001185087924678,40.9927,-73.7995,5688.0,0,0,1,0,2ZAZ
2170,-0.10592111477673456,-0.22818135080877677,1,-87257.21572497569,-1.1133444565192039,41.0222,-73.6798,572.0,0,0,1,0,2ZEP
2171,0.36490272708696253,-0.2838907801181896,1,300604.80427508405,-1.3851623946532496,40.7095,-73.9563,388434.02000000014,0,0,1,0,2ACQSA
2172,-0.09320188452062915,-0.17361918295746684,1,-76779.18572451724,-0.8471242465957662,40.679,-73.9644,11050.03,0,0,1,0,2AITA
2173,-0.1045150235565471,-0.1709353534610953,1,-86098.88572450783,-0.8340292820798798,40.679,-73.9644,1730.33,0,0,1,0,2ALMA
2174,-0.1041148387280402,-0.16877223745404032,1,-85769.21572448476,-0.8234749874071269,40.6424,-73.9758,2060.0,0,0,1,0,2AMAT
2175,-0.08647354265819952,-0.16182851460168332,1,-71236.41572441938,-0.7895951137107179,40.6251,-74.0303,16592.8,0,0,1,0,2AREOR
2176,-0.09878275553428875,-0.1691347285667439,1,-81376.67572449146,-0.8252436572367846,40.6816,-73.9798,6452.54,0,0,1,0,2ARU
2177,0.0638370539687254,-0.21246861061295053,1,52588.60427533454,-1.0366787161695035,40.7095,-73.9563,140417.82,0,0,1,0,2AURO
2178,-0.08303473538115326,-0.17069327296888495,1,-68403.54572449232,-0.8328481208102206,40.694,-73.9903,19425.67,0,0,1,0,2BEV
2179,-0.07181971549374995,-0.17553120278516346,1,-59164.6757245139,-0.8564533905787237,40.6816,-73.9798,28664.54,0,0,1,0,2BPR
2180,-0.09614440288686958,-0.18047654532765686,1,-79203.21572456913,-0.8805827494669868,40.6907,-73.9274,8626.0,0,0,1,0,2BUS
2181,-0.10595267605115861,-0.16525642250934647,1,-87283.21572447324,-0.8063205921642721,40.694,-73.9903,546.0,0,0,1,0,2CLOV
2182,0.023051862777637367,-0.20279309095512002,1,18989.994275368488,-0.9894698354401769,40.7095,-73.9563,106819.20999999999,0,0,1,0,2COLE
2183,0.12418364423000552,-0.222029314100194,1,102301.78427532292,-1.0833273848280855,40.6816,-73.9798,190131.0,0,0,1,0,2CONVI
2184,-0.10579001409527623,-0.17222777849661064,1,-87149.21572452429,-0.8403352936958925,40.7095,-73.9563,680.0,0,0,1,0,2DINE
2185,-0.093805469627749,-0.17299691930570005,1,-77276.41572451632,-0.8440880923056264,40.6924,-73.9666,10552.8,0,0,1,0,2DINO
2186,0.15699401741813274,-0.23456834840492355,1,129330.78427525697,-1.1445079514422867,40.7095,-73.9563,217160.0,0,0,1,0,2DOC
2187,0.3808180219977629,-0.2876663845538325,1,313715.73427507066,-1.4035843570683773,40.7095,-73.9563,401544.95,0,0,1,0,2DOCW
2188,-0.07128238478634746,-0.18286539490138887,1,-58722.025724555904,-0.8922384453463649,40.6451,-73.945,29107.190000000002,0,0,1,0,2FABB
2189,-0.10443045147844472,-0.17384450105331115,1,-86029.2157245381,-0.8482236206334454,40.7272,-73.9498,1800.0,0,0,1,0,2FIV
2190,0.13162846345241028,-0.22695595515250183,1,108434.78427529558,-1.1073654952407261,40.679,-73.9644,196263.99999999997,0,0,1,0,2FRAN
2191,-0.05123296343148909,-0.18357552027395446,1,-42205.42572455216,-0.8957032953184473,40.679,-73.9644,45623.78999999999,0,0,1,0,2FRANN
2192,-0.002834306558687575,-0.191313196741886,1,-2334.885724564142,-0.9334570344885255,40.6669,-73.9828,85494.33,0,0,1,0,2GIOV
2193,-0.1010068300301701,-0.17336249896983646,1,-83208.85572452826,-0.8458718318226369,40.7095,-73.9563,4620.36,0,0,1,0,2ICH
2194,-0.10418281685887659,-0.16727016849893922,1,-85825.2157244798,-0.8161460793322822,40.6669,-73.9828,2004.0,0,0,1,0,2LALB
2195,-0.06837290864728399,-0.17576539582846268,1,-56325.215724509595,-0.8575960673381889,40.6669,-73.9828,31504.0,0,0,1,0,2LITN
2196,-0.09950689257311247,-0.17212343836064087,1,-81973.21572451199,-0.8398261963855178,40.679,-73.9644,5856.0,0,0,1,0,2LNCI
2197,-0.10437237873234559,-0.17096919326324767,1,-85981.37572450793,-0.8341943935405776,40.679,-73.9644,1847.84,0,0,1,0,2MAYF
2198,-0.101412708027051,-0.16792732472829422,1,-83543.21572448208,-0.8193524817942985,40.6669,-73.9828,4286.0,0,0,1,0,2MEZI
2199,-0.099516603734633,-0.1698630822379126,1,-81981.2157244886,-0.8287974468839527,40.6424,-73.9758,5848.0,0,0,1,0,2MIMI
2200,-0.1033937849829881,-0.16472738077311413,1,-85175.21572444763,-0.803739287065438,40.6016,-73.9968,2654.0,0,0,1,0,2MPC
2201,-0.09415118697892723,-0.1762830632575961,1,-77561.21572454665,-0.8601218748176496,40.7272,-73.9498,10268.0,0,0,1,0,2N7
2202,-0.0869553012437514,-0.16752003839676524,1,-71633.28572447052,-0.8173652467384248,40.6794,-74.0014,16195.929999999998,0,0,1,0,2PALO
2203,-0.09526820119712286,-0.17472388074742812,1,-78481.40572453303,-0.8525142977819086,40.7095,-73.9563,9347.81,0,0,1,0,2PANB
2204,-0.030996274465158048,-0.18997118675190877,1,-25534.555724586513,-0.9269090875259945,40.7095,-73.9563,62294.66,0,0,1,0,2PIAZ
2205,-0.07143372110006989,-0.17344539545377158,1,-58846.69572450195,-0.8462763010771441,40.694,-73.9903,28982.52,0,0,1,0,2PJI
2206,-0.06942251526539367,-0.17551639639582728,1,-57189.87572450872,-0.8563811471134709,40.6669,-73.9828,30639.34,0,0,1,0,2PROV
2207,-0.08013035760200264,-0.17672015691309875,1,-66010.93572452811,-0.8622545460311766,40.679,-73.9644,21818.28,0,0,1,0,2PUBB
2208,0.005491982658591352,-0.1916945721076745,1,4524.264275434038,-0.9353178445321536,40.694,-73.9903,92353.48000000003,0,0,1,0,2QUEEN
2209,-0.02492798811432564,-0.18607188625730667,1,-20535.535724545756,-0.9078835862105695,40.6669,-73.9828,67293.68,0,0,1,0,2REDWH
2210,-0.1025319193956181,-0.17300070019669336,1,-84465.21572452699,-0.8441065400622604,40.7095,-73.9563,3364.0,0,0,1,0,2REY
2211,-0.10056661093818446,-0.17139296567086257,1,-82846.2057245107,-0.836262067604087,40.6924,-73.9666,4983.01,0,0,1,0,2ROM
2212,-0.10575966671536352,-0.16642616282422212,1,-87124.21572446468,-0.8120279994108233,40.6179,-73.9856,705.0,0,0,1,0,2ROME
2213,-0.04316807440514601,-0.17790773455966527,1,-35561.61572450693,-0.8680489853436119,40.6794,-74.0014,52267.600000000006,0,0,1,0,2SOR
2214,-0.07289478963307264,-0.18146788571134687,1,-60050.31572455502,-0.8854197061980819,40.6794,-73.9496,27778.899999999994,0,0,1,0,2SUD
2215,-0.10474120864793869,-0.16713770054736024,1,-86285.21572447932,-0.8154997405362581,40.6669,-73.9828,1544.0,0,0,1,0,2TAN
2216,-0.10473635306715808,-0.1655449722647425,1,-86281.21572447424,-0.8077284866721338,40.694,-73.9903,1548.0,0,0,1,0,2TBH
2217,0.0151904225858282,-0.19933321953639282,1,12513.78427539256,-0.9725884003419278,40.679,-73.9644,100343.0,0,0,1,0,2TIMS
2218,-0.08717080405744018,-0.1654080296287398,1,-71810.81572444283,-0.8070603149564597,40.6174,-74.0121,16018.4,0,0,1,0,2TOMCA
2219,-0.0979191176598319,-0.16875611334708635,1,-80665.215724485,-0.8233963145224679,40.6669,-73.9828,7164.0,0,0,1,0,2TOTO
2220,-0.045755613399915164,-0.18487491856915944,1,-37693.21572455671,-0.9020433309245531,40.679,-73.9644,50136.0,0,0,1,0,2UDOM
2221,0.3009739442483282,-0.2687248785496923,1,247940.6342751371,-1.3111647941501638,40.7095,-73.9563,335769.85,0,0,1,0,2UVAW
2222,-0.08213580957343297,-0.1725004063906094,1,-67663.01572449815,-0.8416655021173967,40.6669,-73.9828,20166.199999999997,0,0,1,0,2VA
2223,-0.09774431675194543,-0.1672037013975579,1,-80521.21572448008,-0.8158217724658294,40.694,-73.9903,7308.0,0,0,1,0,2VHH
2224,0.09368069158159703,-0.22084264432869563,1,77173.62427529698,-1.0775373752276787,40.7272,-73.9498,165002.84,0,0,1,0,2VIDA
2225,-0.07680829062566644,-0.1805394811929673,1,-63274.23572455175,-0.8808898266953021,40.6794,-73.9496,24554.98,0,0,1,0,2VYN
2226,-0.10625493595440887,-0.1705225919631894,1,-87532.21572450637,-0.8320153325439984,40.679,-73.9644,297.0,0,0,1,0,2WAY
2227,0.04283445782998406,-0.20589124706097706,1,35286.784275369544,-1.004586385998148,40.679,-73.9644,123116.0,0,0,1,0,2ZEN
2228,0.710725250115338,0.6298373336866705,1,585491.4442811647,3.073107865666632,42.9744,-78.7949,673320.66,0,1,0,0,3CAPUT
2229,-0.05787757079584851,0.7915470782049185,1,-47679.21571837709,3.862123475340211,43.16,-78.6923,40150.0,0,1,0,0,3TWAL
2230,-0.06604585941423073,0.8478442063540346,1,-54408.205717966805,4.1368089188289545,43.0183,-78.9591,33421.009999999995,0,1,0,0,3ACET
2231,-0.01538640771636827,0.7927186333631406,1,-12675.235718293945,3.8678397375864018,42.9685,-78.7492,75153.98000000001,0,1,0,0,3ADD
2232,-0.028214827851884117,-0.15802930506205518,1,-23243.215724308728,-0.7710579770643291,40.5682,-74.1184,64586.0,0,1,0,0,3AIDAS
2233,0.4207054648562489,-0.6779846866381216,1,346574.7842723903,-3.3080288542337244,40.9895,-72.0959,434404.0,0,1,0,0,3AMAWI
2234,0.0019466318002379407,-0.20248675152596843,1,1603.624275372207,-0.9879751413994488,40.7446,-73.9345,89432.84,0,1,0,0,3ARCOI
2235,-0.10087665190982308,-0.19279693351891836,1,-83101.61572470637,-0.9406964960386808,41.0381,-73.8597,4727.599999999999,0,1,0,0,3ARIES
2236,-0.08166586218038542,0.8310819071804593,1,-67275.87571807946,4.05502216107128,42.9499,-78.8599,20553.34,0,1,0,0,3ARR
2237,0.09527014167019657,-0.2256160612513753,1,78483.00427528424,-1.1008278731175525,40.7608,-73.9295,166312.22,0,1,0,0,3AST
2238,0.19672598458350998,-0.23954722703919795,1,162061.7542752864,-1.1688009399249286,40.6816,-73.9798,249890.97,0,1,0,0,3AVE
2239,-0.10003129529420614,0.23371219494290693,1,-82405.21572241311,1.140330599930043,43.9743,-75.9122,5424.0,0,1,0,0,3AWLD
2240,-0.10622216078056657,0.34654275795125944,1,-87505.2157215286,1.6908544766887652,43.4394,-76.4613,324.0,0,1,0,0,3BAM
2241,-0.06756445444902906,-0.246308035011488,1,-55659.21572507995,-1.2017883337275357,41.1909,-73.6355,32170.0,0,1,0,0,3BANKS
2242,-0.07776845744562591,-0.15140460689353435,1,-64065.21572431635,-0.7387346914150276,40.6316,-74.0927,23764.0,0,1,0,0,3BARD
2243,-0.08396903409485444,-0.1777130024905303,1,-69173.21572451858,-0.867098846916832,40.7095,-73.9563,18656.0,0,1,0,0,3BAW
2244,-0.10553752388960841,0.5508463926122793,1,-86941.21572007908,2.6876945702825217,43.2196,-77.4616,888.0,0,1,0,0,3BAYT
2245,0.0651565337660063,-0.2432031241229555,1,53675.58427510863,-1.186638825174443,40.9045,-73.8073,141504.8,0,1,0,0,3BDOG
2246,-0.01336647398282222,-0.18970674196468734,1,-11011.225724538695,-0.9256188061911491,40.6816,-73.9798,76817.99,0,1,0,0,3BEB
2247,0.15402725756497077,-0.23417314724396643,1,126886.7842752833,-1.1425796824571044,40.7095,-73.9563,214716.0,0,1,0,0,3BERY
2248,0.9741389169184723,-0.48471388997610443,1,802490.1342741491,-2.3650202809738006,41.0222,-73.6798,890319.35,0,1,0,0,3BEVMX
2249,-0.017051010064043606,-0.19358804532016313,1,-14046.525724574274,-0.9445564957068435,40.7095,-73.9563,73782.69,0,1,0,0,3BIBB
2250,-0.0954809605998427,0.8295987949873577,1,-78656.67571805391,4.04778574699654,42.7334,-78.8389,9172.539999999999,0,1,0,0,3BIE
2251,-0.06663218293988549,-0.20125777408842363,1,-54891.215724711205,-0.9819787038622534,40.9176,-73.8593,32938.0,0,1,0,0,3BIGE
2252,0.35926191392817136,-0.33584125083564625,1,295957.93427472195,-1.6386395889192886,40.835,-73.6964,383787.15,0,1,0,0,3BLACK
2253,-0.04586361365011365,0.5047296678453753,1,-37782.18572029159,2.46268144063775,42.958,-77.3083,50047.03,0,1,0,0,3BOM
2254,-0.10046586977657686,-0.2276543155981333,1,-82763.21572493121,-1.1107729416776948,40.9734,-73.6907,5066.0,0,1,0,0,3BOST
2255,-0.05745583933024,0.4523147809889322,1,-47331.79572048358,2.206938263056134,42.1383,-77.0475,40497.42,0,1,0,0,3BOTTS
2256,0.5875293333055881,-0.7005284247684849,1,484003.34427236766,-3.4180244598680085,40.993,-72.179,571832.56,0,1,0,0,3BOUG
2257,0.07218234064750818,0.06358701169788253,1,59463.404276752764,0.3102543075038001,43.0654,-75.2906,147292.62,0,1,0,0,3BRENN
2258,0.128122491362021,0.7803602043881832,1,105546.58428172795,3.8075403820878635,43.0028,-78.8547,193375.8,0,1,0,0,3BRILI
2259,-0.10524618904872994,-0.1942053725964227,1,-86701.2157246833,-0.9475685643901325,40.8702,-73.8495,1128.0,0,1,0,0,3BRON
2260,-0.1008227549631154,-0.18485582954463362,1,-83057.21572461477,-0.9019501915879647,40.8662,-73.9003,4772.0,0,1,0,0,3BROW
2261,-0.10029106886239644,0.5992473925337899,1,-82619.21571974138,2.92385315537986,43.2126,-77.704,5210.0,0,1,0,0,3CANA
2262,0.09645253628332394,-0.24343589869564486,1,79457.05427510888,-1.1877745809196159,41.0113,-73.8413,167286.27,0,1,0,0,3CAP
2263,-0.026984047377281894,-0.27532276329104155,1,-22229.305725260612,-1.3433572514894572,41.2553,-73.5402,65599.91,0,1,0,0,3CAPJ
2264,-0.04274659785493145,-0.17942339229386825,1,-35214.405724474265,-0.8754441959091303,40.6016,-73.9968,52614.81,0,1,0,0,3CEASA
2265,0.6542332990669093,0.4256100461888224,1,538953.6942796869,2.076640285823833,43.1216,-77.7311,626782.9099999999,0,1,0,0,3CENLI
2266,-0.03955625064612433,-0.18824910019579388,1,-32586.215724555546,-0.9185066676345307,40.7095,-73.9563,55243.0,0,1,0,0,3CHAN
2267,-0.0783559827139226,0.5778948406292381,1,-64549.21571985736,2.8196695960696445,43.1521,-77.6258,23280.0,0,1,0,0,3CHFW
2268,0.017267846409180877,0.5767181219037014,1,14225.154280217168,2.8139281397003355,43.1216,-77.7311,102054.37,0,1,0,0,3CHILI
2269,0.001146869090610359,-0.22183539700395097,1,944.7842751525986,-1.0823812228242178,41.1444,-73.835,88774.0,0,1,0,0,3CHILM
2270,-0.023645277202346857,-0.20206652057692243,1,-19478.845724679013,-0.9859247468517792,40.9011,-73.9053,68350.37,0,1,0,0,3CMWS
2271,0.1917223207343777,-0.23695425668839687,1,157939.76427528218,-1.1561492961523299,40.7651,-73.9858,245768.98,0,1,0,0,3COLUM
2272,0.20830852338737946,0.7397508462689125,1,171603.3842815647,3.6093988442950473,42.7639,-78.7518,259432.60000000003,0,1,0,0,3COLWS
2273,-0.03908647320661345,-0.22891518058393595,1,-32199.21572489985,-1.116924965221192,41.0141,-73.7552,55630.0,0,1,0,0,3CORX
2274,-0.0971956361190222,0.5545826201248613,1,-80069.21572002379,2.705924404467847,43.1128,-77.4906,7760.0,0,1,0,0,3COUNT
2275,0.03147709659212469,-0.20949229898705785,1,25930.65427534762,-1.0221566702712905,40.7446,-73.9345,113759.87,0,1,0,0,3COUR
2276,-0.026720280089467006,-0.15240804985638567,1,-22012.015724276684,-0.7436306991569571,40.6039,-74.1472,65817.2,0,1,0,0,3CWC
2277,0.06739581837676498,0.7972812357223326,1,55520.29428181926,3.890101627201407,42.8939,-78.8681,143349.51,0,1,0,0,3CWM
2278,-0.09420459836731752,-0.16610888580012514,1,-77605.2157244406,-0.8104799385605073,40.6794,-74.0014,10224.0,0,1,0,0,3DD
2279,0.178755698641292,0.18652803430519488,1,147257.9342776892,0.9101092277832372,43.0268,-76.0145,235087.15,0,1,0,0,3DECKE
2280,-0.10454941320543938,0.13845429506584214,1,-86127.21572290733,0.675547415888554,43.2193,-75.4498,1702.0,0,1,0,0,3DLI
2281,-0.10346193305897541,-0.1463584677148307,1,-85231.35572429754,-0.714113524691625,40.6102,-74.0878,2597.8600000000006,0,1,0,0,3DONG
2282,0.4591847286000359,-0.5191353962949239,1,378273.7842735435,-2.532969997763821,40.836999999999996,-72.9174,466103.0,0,1,0,0,3DSOKO
